9.244157373905181885e-02	8.047023773193359375e+00	0.000000000000000000e+00	2.538375616073608398e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.918833255767822266e+00	0.000000000000000000e+00	2.039911746978759766e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.261498481035232544e-02	8.227270126342773438e+00	1.695271492004394531e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.048749685287475586e-01	0.000000000000000000e+00	8.121930062770843506e-02	0.000000000000000000e+00	2.113928556442260742e+00	4.195455908775329590e-01	1.055314540863037109e+01	9.749249458312988281e+00	2.618176937103271484e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.496675968170166016e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.189510315656661987e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.095394134521484375e+00	0.000000000000000000e+00	9.048081398010253906e+00	4.318208217620849609e+00	0.000000000000000000e+00	8.412425994873046875e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.110944718122482300e-02	0.000000000000000000e+00	1.827996850013732910e+00	0.000000000000000000e+00	1.864313483238220215e-01	0.000000000000000000e+00	3.597943782806396484e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.984085083007812500e+00	2.239580005407333374e-01	1.066950321197509766e+01	0.000000000000000000e+00	1.310898065567016602e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.244157373905181885e-02	8.047023773193359375e+00	0.000000000000000000e+00	2.538375616073608398e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.918833255767822266e+00	0.000000000000000000e+00	2.039911746978759766e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.261498481035232544e-02	8.227270126342773438e+00	1.695271492004394531e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.048749685287475586e-01	0.000000000000000000e+00	8.121930062770843506e-02	0.000000000000000000e+00	2.113928556442260742e+00	4.195455908775329590e-01	1.055314540863037109e+01	9.749249458312988281e+00	2.618176937103271484e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.496675968170166016e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.189510315656661987e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.095394134521484375e+00	0.000000000000000000e+00	9.048081398010253906e+00	4.318208217620849609e+00	0.000000000000000000e+00	8.412425994873046875e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.110944718122482300e-02	0.000000000000000000e+00	1.827996850013732910e+00	0.000000000000000000e+00	1.864313483238220215e-01	0.000000000000000000e+00	3.597943782806396484e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.984085083007812500e+00	2.239580005407333374e-01	1.066950321197509766e+01	0.000000000000000000e+00	1.310898065567016602e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.244157373905181885e-02	8.047023773193359375e+00	0.000000000000000000e+00	2.538375616073608398e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.918833255767822266e+00	0.000000000000000000e+00	2.039911746978759766e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.261498481035232544e-02	8.227270126342773438e+00	1.695271492004394531e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.048749685287475586e-01	0.000000000000000000e+00	8.121930062770843506e-02	0.000000000000000000e+00	2.113928556442260742e+00	4.195455908775329590e-01	1.055314540863037109e+01	9.749249458312988281e+00	2.618176937103271484e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.496675968170166016e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.189510315656661987e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.095394134521484375e+00	0.000000000000000000e+00	9.048081398010253906e+00	4.318208217620849609e+00	0.000000000000000000e+00	8.412425994873046875e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.110944718122482300e-02	0.000000000000000000e+00	1.827996850013732910e+00	0.000000000000000000e+00	1.864313483238220215e-01	0.000000000000000000e+00	3.597943782806396484e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.984085083007812500e+00	2.239580005407333374e-01	1.066950321197509766e+01	0.000000000000000000e+00	1.310898065567016602e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.215111069381237030e-02	4.679927825927734375e+00	0.000000000000000000e+00	1.432293415069580078e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.013875484466552734e+00	0.000000000000000000e+00	1.196458220481872559e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.423576265573501587e-02	4.838969707489013672e+00	9.973800182342529297e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.083561897277832031e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.171654224395751953e+00	2.537967562675476074e-01	5.949136734008789062e+00	5.583254337310791016e+00	1.515823453664779663e-01	0.000000000000000000e+00	0.000000000000000000e+00	4.317841053009033203e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.477273367345333099e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.245522975921630859e+00	0.000000000000000000e+00	5.317044258117675781e+00	2.378623247146606445e+00	0.000000000000000000e+00	4.738220691680908203e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.690760374069213867e-02	0.000000000000000000e+00	1.085836052894592285e+00	0.000000000000000000e+00	2.644361853599548340e-01	0.000000000000000000e+00	2.061881303787231445e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.251098036766052246e+00	0.000000000000000000e+00	6.106532096862792969e+00	0.000000000000000000e+00	8.090128302574157715e-01	0.000000000000000000e+00	0.000000000000000000e+00
8.318644762039184570e-02	6.331418991088867188e+00	0.000000000000000000e+00	2.150162458419799805e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.447748661041259766e+00	0.000000000000000000e+00	1.559051990509033203e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.219369426369667053e-02	6.299046993255615234e+00	1.344576120376586914e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.995848685503005981e-02	1.225035563111305237e-01	1.361300051212310791e-01	0.000000000000000000e+00	1.583258152008056641e+00	3.932681083679199219e-01	8.269393920898437500e+00	7.477544784545898438e+00	2.465294301509857178e-01	0.000000000000000000e+00	0.000000000000000000e+00	5.904091358184814453e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.008812427520751953e+00	0.000000000000000000e+00	7.008740901947021484e+00	3.284151554107666016e+00	0.000000000000000000e+00	6.474419116973876953e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.464303582906723022e-01	0.000000000000000000e+00	1.274465084075927734e+00	0.000000000000000000e+00	2.184090763330459595e-01	0.000000000000000000e+00	2.744287252426147461e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.417053699493408203e+00	1.216133087873458862e-01	8.324532508850097656e+00	0.000000000000000000e+00	1.081188082695007324e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.350245714187622070e+00	0.000000000000000000e+00	2.108733057975769043e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.122607469558715820e+00	2.059294134378433228e-01	4.414736330509185791e-01	0.000000000000000000e+00	1.455782204866409302e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.488020777702331543e+00	1.860123723745346069e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.098985463380813599e-02	0.000000000000000000e+00	6.151007115840911865e-02	0.000000000000000000e+00	3.529281914234161377e-01	2.519472241401672363e-01	1.530197620391845703e+00	1.714072108268737793e+00	4.486593976616859436e-02	0.000000000000000000e+00	6.580063700675964355e-02	1.077110171318054199e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.931759998202323914e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.278360009193420410e+00	0.000000000000000000e+00	1.456068754196166992e+00	6.321732997894287109e-01	0.000000000000000000e+00	1.247366786003112793e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.231735110282897949e-01	0.000000000000000000e+00	2.008340209722518921e-01	3.581279516220092773e-01	6.758919954299926758e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.615695178508758545e-01	0.000000000000000000e+00	1.583968162536621094e+00	0.000000000000000000e+00	2.637982070446014404e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.483553409576416016e+00	0.000000000000000000e+00	1.908836483955383301e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.251828670501708984e+00	0.000000000000000000e+00	1.610782623291015625e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.418018817901611328e+00	1.184752345085144043e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.436745002865791321e-02	0.000000000000000000e+00	8.083631098270416260e-02	0.000000000000000000e+00	1.434759974479675293e+00	6.352060288190841675e-02	8.217598915100097656e+00	7.755092144012451172e+00	1.411900483071804047e-02	0.000000000000000000e+00	1.851148344576358795e-02	5.656836509704589844e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.986141204833984375e+00	0.000000000000000000e+00	7.165106296539306641e+00	3.028185844421386719e+00	0.000000000000000000e+00	6.386788368225097656e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.304284274578094482e-02	0.000000000000000000e+00	1.524447202682495117e+00	0.000000000000000000e+00	1.592845767736434937e-01	1.705407947301864624e-01	3.083791971206665039e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.707200169563293457e+00	3.122981078922748566e-02	8.075662612915039062e+00	0.000000000000000000e+00	9.851278066635131836e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.523804068565368652e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.537834167480468750e-01	3.650349006056785583e-02	3.012446463108062744e-01	2.049398981034755707e-02	1.404666900634765625e-01	0.000000000000000000e+00	0.000000000000000000e+00	8.268547654151916504e-01	2.668074518442153931e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.277435502037405968e-03	0.000000000000000000e+00	1.324668675661087036e-01	0.000000000000000000e+00	1.242443472146987915e-01	1.679193526506423950e-01	7.290534377098083496e-01	9.664610028266906738e-01	1.505513638257980347e-01	0.000000000000000000e+00	1.927777193486690521e-02	4.157610237598419189e-01	0.000000000000000000e+00	0.000000000000000000e+00	8.227755129337310791e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.113756716251373291e-01	0.000000000000000000e+00	7.042824625968933105e-01	1.515307128429412842e-01	0.000000000000000000e+00	5.640664100646972656e-01	5.663871392607688904e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.939329743385314941e-02	8.111460506916046143e-02	1.132675558328628540e-01	3.053795397281646729e-01	0.000000000000000000e+00	1.893011778593063354e-01	3.003727197647094727e-01	2.859649062156677246e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.215489596128463745e-01	0.000000000000000000e+00	6.499457955360412598e-01	0.000000000000000000e+00	9.675246477127075195e-02	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.538529157638549805e+00	0.000000000000000000e+00	3.016670048236846924e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.366619467735290527e+00	1.581716835498809814e-01	4.959990084171295166e-01	0.000000000000000000e+00	2.154955714941024780e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.569717645645141602e+00	1.808766424655914307e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.218640625476837158e-01	2.775407731533050537e-01	1.840927481651306152e+00	1.906560420989990234e+00	6.748254597187042236e-02	0.000000000000000000e+00	4.245090112090110779e-02	1.368430137634277344e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.363631784915924072e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.491037011146545410e+00	0.000000000000000000e+00	1.616798877716064453e+00	7.296412587165832520e-01	0.000000000000000000e+00	1.538240194320678711e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.101088896393775940e-01	0.000000000000000000e+00	5.671742558479309082e-01	0.000000000000000000e+00	2.394227385520935059e-01	3.047595620155334473e-01	7.926523685455322266e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.111317098140716553e-01	0.000000000000000000e+00	2.058412075042724609e+00	0.000000000000000000e+00	3.084768354892730713e-01	0.000000000000000000e+00	0.000000000000000000e+00
7.134218513965606689e-02	9.743773192167282104e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.762306332588195801e-01	1.409765928983688354e-01	1.513082534074783325e-01	1.854101940989494324e-02	2.444894462823867798e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.416979074478149414e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.937675774097442627e-01	0.000000000000000000e+00	2.324208766222000122e-01	2.532220184803009033e-01	5.341535061597824097e-02	3.324106931686401367e-01	1.977785825729370117e-01	0.000000000000000000e+00	1.150453612208366394e-01	1.019262820482254028e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.187346965074539185e-01	0.000000000000000000e+00	1.492242664098739624e-01	0.000000000000000000e+00	5.857690051198005676e-02	1.211929172277450562e-01	3.767098486423492432e-02	0.000000000000000000e+00	7.646257430315017700e-02	3.382107615470886230e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.704498946666717529e-02	1.048719510436058044e-01	1.328577101230621338e-01	2.451237440109252930e-01	0.000000000000000000e+00	3.220795989036560059e-01	4.125446379184722900e-01	1.010564789175987244e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.014514733105897903e-02	4.721789434552192688e-02	0.000000000000000000e+00	2.823268771171569824e-01	0.000000000000000000e+00	1.876805536448955536e-02	0.000000000000000000e+00	2.410808019340038300e-02
